OrderNumber,PizzaNumber,ReceivedTime,Canceled,CancelReason,StartedTime,ReadyTime,Dough,Sauce,Cheese,Toppings,PizzaIngredDesc
130,5,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:16:43,08-Jun-2021 20:27:45,0.389041091217213,0.262313744594404,0.284049476585565,0.0860392946082797,"Order #130, Pizza 5 of 12: salami"
130,6,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:16:47,08-Jun-2021 20:27:47,0.474329794402416,0.121283587041766,0.482135681158487,0,"Order #130, Pizza 6 of 12: cheese, light sauce, heavy cheese"
130,7,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:16:36,08-Jun-2021 20:27:48,0.451722497348421,0.244805354065815,0.281159366262969,0,"Order #130, Pizza 7 of 12: cheese"
130,8,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:16:53,08-Jun-2021 20:27:56,0.440907638020334,0.265333056283463,0.3767958982174,0.311536483876071,"Order #130, Pizza 8 of 12: pepperoni, hot peppers, broccoli"
130,9,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:17:28,08-Jun-2021 20:28:32,0.475809030095305,0.249558905316073,0.362057383232839,0.118589102622998,"Order #130, Pizza 9 of 12: onions"
130,10,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:17:23,08-Jun-2021 20:28:37,0.484077841289661,0.156517026216304,0.300309479550351,0.109363686482183,"Order #130, Pizza 10 of 12: olives, light sauce"
130,11,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:17:35,08-Jun-2021 20:28:40,0.510869448351758,0.249438177927882,0.341665061622358,0.204751723653475,"Order #130, Pizza 11 of 12: chicken, mushroom"
130,12,08-Jun-2021 20:16:02,0,NC,08-Jun-2021 20:17:34,08-Jun-2021 20:28:42,0.442765415037204,0.269194444144996,0.330554000308016,0.281170727240875,"Order #130, Pizza 12 of 12: pepperoni, spinach, hot peppers"
131,1,08-Jun-2021 20:36:13,0,NC,08-Jun-2021 20:36:13,08-Jun-2021 20:47:00,0.396276101955615,0.278290717153912,0.238630665674658,0,"Order #131, Pizza 1 of 5: cheese, light cheese"
131,2,08-Jun-2021 20:36:13,0,NC,08-Jun-2021 20:36:13,08-Jun-2021 20:47:11,0.429461399928393,0.249719423538485,0.507602388882124,0.141435998883347,"Order #131, Pizza 2 of 5: pepperoni, heavy cheese"
131,3,08-Jun-2021 20:36:13,0,NC,08-Jun-2021 20:36:13,08-Jun-2021 20:47:16,0.563702036115966,0.27682222611805,0.458839969780663,0.274302105921674,"Order #131, Pizza 3 of 5: sausage, eggplant, olives, heavy cheese"
131,4,08-Jun-2021 20:36:13,0,NC,08-Jun-2021 20:36:13,08-Jun-2021 20:47:20,0.579470071275461,0.230680131253874,0.509093857690807,0.183572356020941,"Order #131, Pizza 4 of 5: tomato, eggplant, heavy cheese"
131,5,08-Jun-2021 20:36:13,0,NC,08-Jun-2021 20:36:49,08-Jun-2021 20:47:38,0.5009619268267,0.248045045891716,0.394930687727625,0.0876900198783642,"Order #131, Pizza 5 of 5: pepperoni"
132,1,08-Jun-2021 20:45:47,0,NC,08-Jun-2021 20:45:47,08-Jun-2021 20:56:37,0.470514870660735,0.214541726990122,0.281542376697902,0.0655777030526347,"Order #132, Pizza 1 of 3: pepperoni"
132,2,08-Jun-2021 20:45:47,0,NC,08-Jun-2021 20:45:47,08-Jun-2021 20:56:42,0.488021884555478,0.257024479490929,0.310468800273128,0.0920374565695103,"Order #132, Pizza 2 of 3: bacon"
132,3,08-Jun-2021 20:45:47,0,NC,08-Jun-2021 20:45:47,08-Jun-2021 20:56:52,0.578364256767815,0.250472677106763,0.353477338931181,0.171602015874122,"Order #132, Pizza 3 of 3: pepperoni, sweet peppers"
133,1,08-Jun-2021 20:55:13,0,NC,08-Jun-2021 20:55:13,08-Jun-2021 21:06:14,0.389226630735096,0.314126009318685,0.322087891998996,0.115429066759154,"Order #133, Pizza 1 of 5: mushroom, heavy sauce"
133,2,08-Jun-2021 20:55:13,0,NC,08-Jun-2021 20:55:13,08-Jun-2021 21:06:19,0.506150498354057,0.393247683119525,0.155742927128379,0,"Order #133, Pizza 2 of 5: cheese, heavy sauce, light cheese"
133,3,08-Jun-2021 20:55:13,0,NC,08-Jun-2021 20:55:13,08-Jun-2021 21:06:24,0.50688403239842,0.252978908584193,0.365709055494392,0.310636955223996,"Order #133, Pizza 3 of 5: bacon, olives, broccoli"
133,4,08-Jun-2021 20:55:13,0,NC,08-Jun-2021 20:55:13,08-Jun-2021 21:06:25,0.607040319391375,0.251110416674845,0.418700151709867,0.133862985740924,"Order #133, Pizza 4 of 5: pepperoni"
133,5,08-Jun-2021 20:55:13,0,NC,08-Jun-2021 20:55:52,08-Jun-2021 21:07:09,0.384372712308997,0.231458400189101,0.376181408939913,0.0905665502479372,"Order #133, Pizza 5 of 5: sweet peppers"
134,1,08-Jun-2021 21:08:54,0,NC,08-Jun-2021 21:08:54,08-Jun-2021 21:19:40,0.440861320861537,0.258533921046687,0.32525538885841,0,"Order #134, Pizza 1 of 1: cheese"
135,1,08-Jun-2021 21:26:00,0,NC,08-Jun-2021 21:26:00,08-Jun-2021 21:36:53,0.528738167931699,0.237598027318022,0.376728364901142,0.190677276100326,"Order #135, Pizza 1 of 1: mushroom, spinach"
136,1,08-Jun-2021 21:35:59,0,NC,08-Jun-2021 21:35:59,08-Jun-2021 21:46:52,0.287801889989224,0.218973370492179,0.360338327305756,0.127971149614306,"Order #136, Pizza 1 of 5: olives, heavy cheese"
136,2,08-Jun-2021 21:35:59,0,NC,08-Jun-2021 21:35:59,08-Jun-2021 21:46:58,0.408922003453652,0.231929366922185,0.53113642254166,0.107489895723026,"Order #136, Pizza 2 of 5: sausage, heavy cheese"
136,3,08-Jun-2021 21:35:59,0,NC,08-Jun-2021 21:35:59,08-Jun-2021 21:47:03,0.423433049569018,0.29106541112523,0.557881020819785,0,"Order #136, Pizza 3 of 5: cheese, heavy cheese"
136,4,08-Jun-2021 21:35:59,0,NC,08-Jun-2021 21:35:59,08-Jun-2021 21:47:05,0.457622784808796,0.261084332201926,0.520050926877905,0.303652502289528,"Order #136, Pizza 4 of 5: mushroom, spinach, eggplant, heavy cheese"
136,5,08-Jun-2021 21:35:59,0,NC,08-Jun-2021 21:36:35,08-Jun-2021 21:47:47,0.260357432065509,0.290950130841021,0.36117859927305,0.0803891541413029,"Order #136, Pizza 5 of 5: mushroom"
137,1,08-Jun-2021 21:40:18,0,NC,08-Jun-2021 21:40:18,08-Jun-2021 21:51:20,0.398966032452347,0.277021930476435,0.38871814086675,0.104805300781423,"Order #137, Pizza 1 of 2: prosciutto"
137,2,08-Jun-2021 21:40:18,0,NC,08-Jun-2021 21:40:18,08-Jun-2021 21:51:34,0.544370733638401,0.154978343966552,0.494282775077797,0,"Order #137, Pizza 2 of 2: cheese, light sauce, heavy cheese"
138,1,09-Jun-2021 11:18:28,0,NC,09-Jun-2021 11:18:28,09-Jun-2021 11:29:24,0.476741866266189,0.239858889001342,0.283960626280044,0.103367075964979,"Order #138, Pizza 1 of 2: mushroom"
138,2,09-Jun-2021 11:18:28,0,NC,09-Jun-2021 11:18:28,09-Jun-2021 11:29:26,0.366305497696398,0.207692350987655,0.552201368315605,0.30017418550849,"Order #138, Pizza 2 of 2: broccoli, tomato, olives, heavy cheese"
139,1,09-Jun-2021 11:34:34,0,NC,09-Jun-2021 11:34:34,09-Jun-2021 11:45:22,0.65293920241111,0.269747639860341,0.447253563301632,0,"Order #139, Pizza 1 of 4: cheese, heavy cheese"
139,2,09-Jun-2021 11:34:34,0,NC,09-Jun-2021 11:34:34,09-Jun-2021 11:45:33,0.424780833524015,0.296288057970627,0.464804744182635,0.193804647304647,"Order #139, Pizza 2 of 4: pepperoni, tomato, heavy cheese"
139,3,09-Jun-2021 11:34:34,0,NC,09-Jun-2021 11:34:34,09-Jun-2021 11:45:44,0.36736286821201,0.131934283666303,0.363684357230861,0.299764674081026,"Order #139, Pizza 3 of 4: mushroom, eggplant, artichokes, light sauce"
139,4,09-Jun-2021 11:34:34,0,NC,09-Jun-2021 11:34:34,09-Jun-2021 11:45:47,0.290036874495752,0.246744946099281,0.183203904101438,0.199642830771181,"Order #139, Pizza 4 of 4: salami, eggplant, light cheese"
140,1,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:42:51,09-Jun-2021 11:53:46,0.373173832652269,0.253899791439548,0.485389092668501,0.0895693972666347,"Order #140, Pizza 1 of 9: sausage, heavy cheese"
140,2,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:42:51,09-Jun-2021 11:53:54,0.460167980883384,0.232609425457157,0.521651243845368,0.0684802535879374,"Order #140, Pizza 2 of 9: onions, heavy cheese"
140,3,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:42:51,09-Jun-2021 11:53:55,0.596060098242044,0.221129632516922,0.303464168303387,0.296370690663499,"Order #140, Pizza 3 of 9: pepperoni, spinach, hot peppers"
140,4,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:42:51,09-Jun-2021 11:54:00,0.453360782530868,0.22065898662663,0.384148584892193,0.083541732162093,"Order #140, Pizza 4 of 9: bacon"
140,5,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:43:34,09-Jun-2021 11:54:33,0.483998513245541,0.227768764948949,0.234343003551696,0.116757253076954,"Order #140, Pizza 5 of 9: onions, light cheese"
140,6,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:43:44,09-Jun-2021 11:54:40,0.49313825930198,0.256615210377981,0.339265120426373,0.130957435704549,"Order #140, Pizza 6 of 9: mushroom"
140,7,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:43:41,09-Jun-2021 11:54:42,0.410151028389959,0.2398771245584,0.189169033857086,0.108039980199301,"Order #140, Pizza 7 of 9: pepperoni, light cheese"
140,8,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:43:39,09-Jun-2021 11:54:51,0.644117224845693,0.15413780947392,0.405278473557926,0.106805140703581,"Order #140, Pizza 8 of 9: mushroom, light sauce"
140,9,09-Jun-2021 11:42:51,0,NC,09-Jun-2021 11:44:14,09-Jun-2021 11:55:17,0.400669060352571,0.24794575782136,0.293056196634819,0.0832082522631916,"Order #140, Pizza 9 of 9: pepperoni"
141,1,09-Jun-2021 12:19:58,0,NC,09-Jun-2021 12:19:58,09-Jun-2021 12:31:07,0.404371219120184,0.214735410592425,0.45446732825884,0.117451843853113,"Order #141, Pizza 1 of 2: pepperoni, heavy cheese"
141,2,09-Jun-2021 12:19:58,0,NC,09-Jun-2021 12:19:58,09-Jun-2021 12:31:07,0.317155919571064,0.247702413410968,0.560033618516565,0.199757252909686,"Order #141, Pizza 2 of 2: pepperoni, broccoli, heavy cheese"
142,1,09-Jun-2021 12:20:53,0,NC,09-Jun-2021 12:20:53,09-Jun-2021 12:31:45,0.624755174575387,0.211460019756011,0.338231756440667,0.158911776523188,"Order #142, Pizza 1 of 5: onions, hot peppers"
142,2,09-Jun-2021 12:20:53,0,NC,09-Jun-2021 12:20:53,09-Jun-2021 12:31:57,0.42841299904074,0.168361498174455,0.383805790113526,0.0741397566750356,"Order #142, Pizza 2 of 5: pepperoni, light sauce"
142,3,09-Jun-2021 12:20:53,0,NC,09-Jun-2021 12:20:53,09-Jun-2021 12:31:58,0.459433231253615,0.233706583223534,0.386873408791309,0.215123148150698,"Order #142, Pizza 3 of 5: sausage, hot peppers"
142,4,09-Jun-2021 12:20:53,0,NC,09-Jun-2021 12:20:53,09-Jun-2021 12:32:04,0.449302552586005,0.274128406322659,0.333032172028129,0.185862489416547,"Order #142, Pizza 4 of 5: mushroom, artichokes"
142,5,09-Jun-2021 12:20:53,0,NC,09-Jun-2021 12:21:28,09-Jun-2021 12:32:37,0.547309380777335,0.158220223103009,0.449299377486166,0.264090908072175,"Order #142, Pizza 5 of 5: tomato, sweet peppers, onions, light sauce, heavy cheese"
143,1,09-Jun-2021 12:25:58,0,NC,09-Jun-2021 12:25:58,09-Jun-2021 12:36:47,0.523563636668855,0.223229963485572,0.376285047588434,0.228944333504978,"Order #143, Pizza 1 of 5: mushroom, broccoli"
143,2,09-Jun-2021 12:25:58,0,NC,09-Jun-2021 12:25:58,09-Jun-2021 12:36:52,0.346789922077339,0.273556129087082,0.407444324660387,0.275628432089142,"Order #143, Pizza 2 of 5: olives, eggplant, sausage"
143,3,09-Jun-2021 12:25:58,0,NC,09-Jun-2021 12:25:58,09-Jun-2021 12:36:59,0.543387429166742,0.255004117432927,0.334244097136876,0.184570421894557,"Order #143, Pizza 3 of 5: sausage, onions"
143,4,09-Jun-2021 12:25:58,0,NC,09-Jun-2021 12:25:58,09-Jun-2021 12:37:00,0.365372841819879,0.211339467925516,0.366450562728174,0.225235142181234,"Order #143, Pizza 4 of 5: sausage, eggplant"
143,5,09-Jun-2021 12:25:58,0,NC,09-Jun-2021 12:26:35,09-Jun-2021 12:37:39,0.415449736794461,0.251119718845724,0.207187204145936,0,"Order #143, Pizza 5 of 5: cheese, light cheese"
144,1,09-Jun-2021 13:11:18,0,NC,09-Jun-2021 13:11:18,09-Jun-2021 13:22:13,0.449018780015174,0.2657193704816,0.387576652329508,0,"Order #144, Pizza 1 of 4: cheese"
144,2,09-Jun-2021 13:11:18,0,NC,09-Jun-2021 13:11:18,09-Jun-2021 13:22:21,0.527302843098364,0.37497173330459,0.386072611267023,0.0833982985338564,"Order #144, Pizza 2 of 4: olives, heavy sauce"
144,3,09-Jun-2021 13:11:18,0,NC,09-Jun-2021 13:11:18,09-Jun-2021 13:22:24,0.450213722160762,0.254903610158701,0.265872936325167,0.178438696753601,"Order #144, Pizza 3 of 4: pepperoni, tomato"
144,4,09-Jun-2021 13:11:18,0,NC,09-Jun-2021 13:11:18,09-Jun-2021 13:22:30,0.391587013403832,0.246065773242921,0.421502127016096,0,"Order #144, Pizza 4 of 4: cheese"
145,1,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:15:18,09-Jun-2021 13:26:05,0.596328178932924,0.240528518834595,0.347267011011226,0,"Order #145, Pizza 1 of 11: cheese"
145,2,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:15:18,09-Jun-2021 13:26:21,0.503961853486989,0.268671893473972,0.494021499083823,0.209763696267103,"Order #145, Pizza 2 of 11: extra pineapple, heavy cheese"
145,3,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:15:18,09-Jun-2021 13:26:22,0.711295898211109,0.262328421820032,0.363650997381416,0.120154134823224,"Order #145, Pizza 3 of 11: pepperoni"
145,4,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:15:18,09-Jun-2021 13:26:35,0.440257700834656,0.339372683296322,0.196842001337715,0.0954478869012762,"Order #145, Pizza 4 of 11: olives, heavy sauce, light cheese"
145,5,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:15:55,09-Jun-2021 13:26:47,0.379492474720057,0.27797104885487,0.506233662021599,0,"Order #145, Pizza 5 of 11: cheese, heavy cheese"
145,6,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:15:59,09-Jun-2021 13:27:07,0.365367778307915,0.233267551785892,0.360337631601503,0.229168186377907,"Order #145, Pizza 6 of 11: mushroom, artichokes"
145,7,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:16:06,09-Jun-2021 13:27:12,0.46656549318924,0.250341772679138,0.305180410292632,0.087375250478406,"Order #145, Pizza 7 of 11: pepperoni"
145,8,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:16:05,09-Jun-2021 13:27:18,0.381593425699471,0.25002998434021,0.349532023312094,0.102302950723963,"Order #145, Pizza 8 of 11: bacon"
145,9,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:16:37,09-Jun-2021 13:27:44,0.409974001229815,0.245170842849184,0.308396273735402,0,"Order #145, Pizza 9 of 11: cheese"
145,10,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:16:53,09-Jun-2021 13:27:51,0.403591514929167,0.263184640833557,0.434074999152126,0,"Order #145, Pizza 10 of 11: cheese, heavy cheese"
145,11,09-Jun-2021 13:15:18,0,NC,09-Jun-2021 13:16:48,09-Jun-2021 13:28:03,0.534830745944658,0.234940561537067,0.421093506977074,0.12327677036993,"Order #145, Pizza 11 of 11: olives"
146,1,09-Jun-2021 13:41:41,0,NC,09-Jun-2021 13:41:41,09-Jun-2021 13:52:41,0.493872235009622,0.242914900112859,0.525643486980299,0.101129466342281,"Order #146, Pizza 1 of 1: olives, heavy cheese"
147,1,09-Jun-2021 13:43:40,0,NC,09-Jun-2021 13:43:40,09-Jun-2021 13:54:32,0.492050608298723,0.280122608666359,0.534335154532049,0.224081938705899,"Order #147, Pizza 1 of 3: extra ham, heavy cheese"
147,2,09-Jun-2021 13:43:40,0,NC,09-Jun-2021 13:43:40,09-Jun-2021 13:54:37,0.449052335513215,0.314501864342767,0.443856711781501,0.193075801822123,"Order #147, Pizza 2 of 3: extra mushroom, heavy sauce, heavy cheese"
147,3,09-Jun-2021 13:43:40,0,NC,09-Jun-2021 13:43:40,09-Jun-2021 13:54:55,0.378534184530464,0.275215681144871,0.53103315073839,0.0884568490477697,"Order #147, Pizza 3 of 3: sausage, heavy cheese"
148,1,09-Jun-2021 14:28:32,0,NC,09-Jun-2021 14:28:32,09-Jun-2021 14:39:29,0.518639397738243,0.262966102880981,0.319522159227341,0.287336172250304,"Order #148, Pizza 1 of 3: bacon, eggplant, chicken"
148,2,09-Jun-2021 14:28:32,0,NC,09-Jun-2021 14:28:32,09-Jun-2021 14:39:34,0.357281372470078,0.252737258492598,0.363289722419545,0.304861759719236,"Order #148, Pizza 2 of 3: chicken, eggplant, sweet peppers"
148,3,09-Jun-2021 14:28:32,0,NC,09-Jun-2021 14:28:32,09-Jun-2021 14:39:39,0.567413690040199,0.247309986313376,0.50042612644194,0.295210554605402,"Order #148, Pizza 3 of 3: extra pepperoni, hot peppers, heavy cheese"
149,1,09-Jun-2021 14:35:57,0,NC,09-Jun-2021 14:35:57,09-Jun-2021 14:46:52,0.381980676301287,0.274821402642149,0.324630056270391,0.2140683523103,"Order #149, Pizza 1 of 4: pepperoni, broccoli"
149,2,09-Jun-2021 14:35:57,0,NC,09-Jun-2021 14:35:57,09-Jun-2021 14:46:54,0.531439153463445,0.278740889850101,0.348101036460647,0,"Order #149, Pizza 2 of 4: cheese"
149,3,09-Jun-2021 14:35:57,0,NC,09-Jun-2021 14:35:57,09-Jun-2021 14:47:06,0.428420916613516,0.225535138846664,0.350321170976958,0.104921172908264,"Order #149, Pizza 3 of 4: pepperoni"
149,4,09-Jun-2021 14:35:57,0,NC,09-Jun-2021 14:35:57,09-Jun-2021 14:47:06,0.486653067127024,0.260154516604552,0.360051583182469,0.0921125950777047,"Order #149, Pizza 4 of 4: sweet peppers"
150,1,09-Jun-2021 15:14:17,0,NC,09-Jun-2021 15:14:17,09-Jun-2021 15:25:35,0.44595108181617,0.226925569069817,0.36307948503193,0.0742418713763771,"Order #150, Pizza 1 of 1: chicken"
152,1,09-Jun-2021 15:16:43,0,NC,09-Jun-2021 15:16:43,09-Jun-2021 15:27:35,0.474539789866289,0.278780425442353,0.340842710293968,0.0678632910547979,"Order #152, Pizza 1 of 5: sausage"
152,2,09-Jun-2021 15:16:43,0,NC,09-Jun-2021 15:16:43,09-Jun-2021 15:27:40,0.433900558243198,0.285708110183252,0.376531643235533,0.105180726155066,"Order #152, Pizza 2 of 5: sausage"
152,3,09-Jun-2021 15:16:43,0,NC,09-Jun-2021 15:16:43,09-Jun-2021 15:27:45,0.380253318761767,0.291082534883611,0.336226410397253,0.278578450788607,"Order #152, Pizza 3 of 5: mushroom, eggplant, tomato"
152,4,09-Jun-2021 15:16:43,0,NC,09-Jun-2021 15:16:43,09-Jun-2021 15:27:48,0.456686214966617,0.255949847569606,0.377302988541341,0.127839073204244,"Order #152, Pizza 4 of 5: pepperoni"
152,5,09-Jun-2021 15:16:43,0,NC,09-Jun-2021 15:17:19,09-Jun-2021 15:28:09,0.433587560856383,0.357547901290635,0.338282276051313,0.212069037688959,"Order #152, Pizza 5 of 5: sweet peppers, artichokes, heavy sauce"
151,1,09-Jun-2021 15:17:04,0,NC,09-Jun-2021 15:17:20,09-Jun-2021 15:28:29,0.386569110247187,0.261992748428845,0.445984466620159,0.171605163532035,"Order #151, Pizza 1 of 1: sweet peppers, chicken, heavy cheese"
153,1,09-Jun-2021 15:24:35,0,NC,09-Jun-2021 15:24:35,09-Jun-2021 15:35:36,0.584080832044427,0.248769437804408,0.204045913361094,0.17545316341776,"Order #153, Pizza 1 of 2: artichokes, spinach, light cheese"
153,2,09-Jun-2021 15:24:35,0,NC,09-Jun-2021 15:24:35,09-Jun-2021 15:35:41,0.433709112509798,0.264013884152375,0.354014057574845,0.303570607781072,"Order #153, Pizza 2 of 2: onions, broccoli, olives"
154,1,09-Jun-2021 15:25:58,0,NC,09-Jun-2021 15:25:58,09-Jun-2021 15:37:02,0.465274447687664,0.110889515710416,0.381535380848591,0.297011598760888,"Order #154, Pizza 1 of 1: extra sweet peppers, artichokes, light sauce"
155,1,09-Jun-2021 15:51:22,0,NC,09-Jun-2021 15:51:22,09-Jun-2021 16:02:20,0.292538551055472,0.256750912258284,0.196523132450648,0.206658830390901,"Order #155, Pizza 1 of 2: tomato, artichokes, light cheese"
155,2,09-Jun-2021 15:51:22,0,NC,09-Jun-2021 15:51:22,09-Jun-2021 16:02:35,0.444121307895542,0.245189514256484,0.432354515471633,0.189855494125248,"Order #155, Pizza 2 of 2: pepperoni, onions"
156,1,09-Jun-2021 16:05:42,0,NC,09-Jun-2021 16:05:42,09-Jun-2021 16:16:50,0.331353623708751,0.227638291691499,0.359810557462316,0,"Order #156, Pizza 1 of 1: cheese"
157,1,09-Jun-2021 16:07:28,0,NC,09-Jun-2021 16:07:28,09-Jun-2021 16:18:36,0.526404355937471,0.246149988888223,0.375976167114824,0,"Order #157, Pizza 1 of 1: cheese"
159,1,09-Jun-2021 16:18:52,0,NC,09-Jun-2021 16:18:52,09-Jun-2021 16:29:49,0.506315967918944,0.284026696008336,0.349323301176318,0.104078355101909,"Order #159, Pizza 1 of 2: eggplant"
159,2,09-Jun-2021 16:18:52,0,NC,09-Jun-2021 16:18:52,09-Jun-2021 16:30:00,0.366175181770776,0.262143737084382,0.145737496096128,0,"Order #159, Pizza 2 of 2: cheese, light cheese"
158,1,09-Jun-2021 16:19:31,0,NC,09-Jun-2021 16:19:31,09-Jun-2021 16:30:39,0.366934826944999,0.258778188270674,0.261315248091511,0.107286183530214,"Order #158, Pizza 1 of 2: pepperoni"
158,2,09-Jun-2021 16:19:31,0,NC,09-Jun-2021 16:19:31,09-Jun-2021 16:30:48,0.523530832727547,0.148178731792047,0.426647355667577,0.103998720916262,"Order #158, Pizza 2 of 2: spinach, light sauce"
160,1,09-Jun-2021 16:28:26,0,NC,09-Jun-2021 16:28:26,09-Jun-2021 16:39:17,0.456925811450494,0.243483050888769,0.421730828807229,0,"Order #160, Pizza 1 of 3: cheese"
160,2,09-Jun-2021 16:28:26,0,NC,09-Jun-2021 16:28:26,09-Jun-2021 16:39:35,0.490399880844642,0.283531878994583,0.339810790792219,0.296218773719296,"Order #160, Pizza 2 of 3: bacon, sweet peppers, broccoli"
160,3,09-Jun-2021 16:28:26,0,NC,09-Jun-2021 16:28:26,09-Jun-2021 16:39:38,0.388904190271163,0.143795427984478,0.335014495177697,0.0795081762839008,"Order #160, Pizza 3 of 3: bacon, light sauce"
161,1,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:32:29,09-Jun-2021 16:43:28,0.380901254587018,0.253185633041158,0.335790528052713,0.222494993543341,"Order #161, Pizza 1 of 9: chicken, artichokes"
161,2,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:32:29,09-Jun-2021 16:43:36,0.56639735697775,0.260931892196012,0.541872939433829,0.185403220484276,"Order #161, Pizza 2 of 9: sausage, eggplant, heavy cheese"
161,3,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:32:29,09-Jun-2021 16:43:36,0.468770233463856,0.248232206208695,0.233683745539538,0.0891083338586904,"Order #161, Pizza 3 of 9: sausage, light cheese"
161,4,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:32:29,09-Jun-2021 16:43:43,0.448079465123609,0.23962716218649,0.329512385382432,0,"Order #161, Pizza 4 of 9: cheese"
161,5,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:33:12,09-Jun-2021 16:44:22,0.451277983859721,0.253240749862011,0.490025044320409,0.19683368837264,"Order #161, Pizza 5 of 9: olives, mushroom, heavy cheese"
161,6,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:33:09,09-Jun-2021 16:44:23,0.516656195636796,0.230590103775966,0.22475093904546,0.0739458498956693,"Order #161, Pizza 6 of 9: olives, light cheese"
161,7,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:33:19,09-Jun-2021 16:44:33,0.473149348409331,0.285394733797111,0.334109528412236,0,"Order #161, Pizza 7 of 9: cheese"
161,8,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:33:18,09-Jun-2021 16:44:35,0.47343768289117,0.272395841103238,0.545849350710463,0,"Order #161, Pizza 8 of 9: cheese, heavy cheese"
161,9,09-Jun-2021 16:32:29,0,NC,09-Jun-2021 16:33:59,09-Jun-2021 16:44:58,0.54559527151398,0.294461222908042,0.348472887587863,0.0818201831831468,"Order #161, Pizza 9 of 9: pepperoni"
