individual-local-identifier,timestamp,location-long,location-lat,argos:lc,argos:nb-mes,sensor-type,manually-marked-outlier
"1999CA-Bmu-00838",2000-01-23 22:31:53.000,-111.90699999999998,27.689,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-24 01:40:23.000,-111.768,27.641,"1",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-24 13:59:12.000,-111.578,27.404,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-24 14:00:59.000,-111.725,27.502,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-24 22:24:13.000,-111.785,27.589,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-25 10:51:29.000,-111.75999999999999,27.464,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-25 15:19:45.000,-111.6,27.304,"0",7,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-26 02:33:29.000,-111.559,27.105,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-26 10:44:16.000,-111.326,27.054,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-26 14:57:47.000,-111.304,27.067,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-27 02:11:38.000,-111.28399999999999,27.013,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-27 14:36:02.000,-111.267,26.994,"1",7,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-27 21:50:38.000,-111.19999999999999,26.854,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-28 01:48:17.000,-111.12900000000002,26.866,"1",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-29 13:51:08.000,-111.07999999999998,27.011,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-29 15:32:29.000,-111.02100000000002,26.966,"0",8,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-30 15:06:43.000,-110.988,27.09,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-31 02:21:48.000,-111.189,27.371,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-31 11:30:14.000,-111.60399999999998,27.303,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-31 14:46:02.000,-111.42500000000001,27.521,"1",7,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-01-31 14:47:01.000,-111.328,27.443,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-01 02:00:25.000,-111.35500000000002,27.246,"1",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-01 14:23:27.000,-111.28399999999999,27.13,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-01 22:31:33.000,-111.30799999999999,27.151,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-02 11:04:14.000,-111.13400000000001,26.832,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-02 13:59:57.000,-111.22300000000001,26.862,"B",,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-02 22:20:19.000,-110.93799999999999,26.878,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-03 15:21:20.000,-110.773,26.728,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-03 22:09:06.000,-110.71199999999999,26.672,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-04 02:32:57.000,-110.769,26.733,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-04 14:58:15.000,-110.668,26.917,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-05 02:09:35.000,-110.73399999999998,27.005,"1",11,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-05 10:30:18.000,-110.72,26.942,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-05 14:34:35.000,-110.59899999999999,27.015,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-05 14:36:16.000,-110.64699999999999,26.967,"1",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-06 01:48:31.000,-110.654,26.99,"1",7,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-06 14:14:25.000,-111.481,26.943,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-07 13:47:12.000,-110.55700000000002,26.656,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-07 15:24:52.000,-111.29500000000002,27.478,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-08 02:39:10.000,-111.13900000000001,26.599,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-08 11:36:05.000,-111.06799999999998,27.164,"Z",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-08 15:06:16.000,-110.75299999999999,27.165,"Z",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-09 14:45:16.000,-111.543,27.268,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-10 01:58:52.000,-111.412,26.949,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-10 14:20:46.000,-110.99099999999999,27.028,"1",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-10 14:21:34.000,-110.98000000000002,27.024,"1",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-10 22:29:50.000,-110.63900000000001,27.11,"1",7,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-11 13:57:48.000,-110.86099999999999,27.378,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-11 22:18:56.000,-110.945,27.199,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-12 15:19:04.000,-110.67000000000002,27.06,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-12 22:09:46.000,-110.774,27.079,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-13 02:32:54.000,-110.774,27.197,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-13 14:53:33.000,-110.939,27.237,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-13 21:53:55.000,-111.12700000000001,26.984,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-14 02:07:26.000,-111.131,27.043,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-14 10:26:43.000,-110.98000000000002,26.888,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-14 21:45:28.000,-110.81,26.593,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-15 01:45:37.000,-110.82499999999999,26.515,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-16 11:38:21.000,-110.67700000000002,26.293,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-16 15:30:53.000,-111.36099999999999,26.654,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-17 02:40:23.000,-111.00200000000001,26.674,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-17 11:34:18.000,-111.27100000000002,26.623,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-17 15:07:06.000,-111.33100000000002,26.635,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-18 02:21:00.000,-111.011,26.583,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-18 11:15:59.000,-110.81799999999998,26.754,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-19 11:11:25.000,-110.852,26.27,"",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-19 14:23:32.000,-110.78300000000002,26.156,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-21 10:47:40.000,-110.332,25.776,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-21 22:07:33.000,-110.20999999999998,25.787,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-22 10:36:40.000,-109.905,25.87,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-22 11:33:20.000,-109.892,25.858,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-22 14:53:02.000,-109.95499999999998,25.755,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-22 21:51:57.000,-109.43099999999998,25.361,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-23 02:11:34.000,-109.85,25.784,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-23 10:26:34.000,-109.612,25.6,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-23 14:36:12.000,-109.67599999999999,25.589,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-24 14:13:10.000,-109.576,24.955,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-25 15:26:42.000,-109.26600000000002,24.709,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-26 15:07:51.000,-109.48000000000002,24.901,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-27 14:48:48.000,-109.369,24.642,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-27 22:34:12.000,-109.399,24.792,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-28 14:17:05.000,-109.286,24.984,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-28 14:17:21.000,-109.14100000000002,24.977,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-28 22:19:01.000,-110.489,25.125,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-29 10:55:44.000,-109.28899999999999,24.697,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-02-29 13:58:47.000,-109.507,24.828,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-01 10:43:40.000,-109.12,24.476,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-01 15:17:24.000,-109.143,24.518,"0",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-01 22:00:10.000,-108.97199999999998,24.515,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-02 02:29:19.000,-108.643,24.513,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-02 10:28:45.000,-109.31,24.427,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-03 02:06:38.000,-109.35300000000001,24.293,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-03 10:19:10.000,-109.326,24.166,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-03 14:29:31.000,-109.15699999999998,24.159,"0",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-04 01:46:32.000,-109.066,24.111,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-04 14:12:10.000,-108.97300000000001,24.21,"1",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-05 11:34:31.000,-109.226,24.629,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-05 15:29:23.000,-108.946,24.354,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-07 11:17:36.000,-109.12900000000002,24.35,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-07 14:46:20.000,-109.232,24.251,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-08 14:21:30.000,-109.279,23.415,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-09 10:55:57.000,-109.594,22.61,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-13 14:02:52.000,-112.10500000000002,24.527,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-16 14:41:50.000,-113.32299999999998,26.35,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-18 13:50:12.000,-115.03,27.45,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-19 15:15:36.000,-114.965,27.151,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-19 21:58:15.000,-113.89600000000002,26.438,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-20 02:30:03.000,-113.72199999999998,26.291,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-21 02:07:24.000,-113.14699999999999,26.163,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-21 14:32:39.000,-112.76600000000002,26.106,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-22 13:59:39.000,-112.99799999999999,26.241,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-22 14:11:32.000,-112.59699999999998,26.119,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-24 02:39:34.000,-113.11500000000001,26.175,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-24 11:20:52.000,-113.197,26.08,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-24 15:07:28.000,-113.41300000000001,26.101,"0",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-25 02:19:22.000,-113.09300000000002,25.73,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-25 11:11:55.000,-112.86599999999999,25.605,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-25 14:41:18.000,-112.75,25.591,"1",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-26 14:06:53.000,-112.714,25.358,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-26 22:16:06.000,-112.79000000000002,25.69,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-28 15:13:32.000,-113.35399999999998,26.2,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-30 02:08:06.000,-113.095,26.223,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-30 14:29:45.000,-113.01999999999998,26.009,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-03-31 15:43:10.000,-113.446,26.427,"B",,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-01 11:32:12.000,-113.213,25.845,"0",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-02 11:21:00.000,-114.917,26.304,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-02 15:07:47.000,-113.56,25.976,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-02 22:38:11.000,-113.476,26.058,"0",8,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-03 02:17:38.000,-113.4,26.097,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-03 11:07:50.000,-113.45600000000002,26.048,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-04 01:56:33.000,-113.338,25.841,"2",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-04 22:14:43.000,-113.293,25.82,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-05 15:39:20.000,-113.404,25.872,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-08 14:28:59.000,-113.37700000000001,25.902,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-09 11:36:39.000,-113.386,25.873,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-11 02:42:00.000,-113.32299999999998,26.121,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-12 11:04:55.000,-113.001,26.109,"0",6,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-12 14:38:01.000,-113.167,26.126,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-12 22:21:57.000,-113.19200000000001,25.931,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-13 14:14:04.000,-113.852,26.141,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-14 10:41:33.000,-113.005,25.782,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-16 14:48:51.000,-113.357,25.839,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-19 11:21:27.000,-113.69900000000001,25.574,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-19 15:22:12.000,-113.69299999999998,25.462,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-20 02:36:02.000,-113.72899999999998,25.183,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-20 11:11:18.000,-113.755,25.003,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-20 15:02:32.000,-113.833,24.933,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-21 02:10:28.000,-114.612,24.882,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-21 11:00:04.000,-114.06299999999999,24.798,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-21 14:39:28.000,-114.09199999999998,24.764,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-22 10:47:55.000,-114.007,24.635,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-22 22:04:44.000,-113.719,24.596,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-24 15:12:52.000,-113.09199999999998,23.871,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-25 14:28:50.000,-112.92700000000002,23.945,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-25 14:52:34.000,-112.61700000000002,23.733,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-26 01:59:46.000,-112.799,23.638,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-30 02:07:29.000,-113.11599999999999,24.184,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-04-30 14:39:32.000,-111.32999999999998,23.607,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-01 01:48:57.000,-111.91500000000002,23.369,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-02 10:32:31.000,-111.608,23.018,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-04 14:49:20.000,-110.666,23.183,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-05 14:26:39.000,-110.559,23.235,"B",,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-06 15:43:17.000,-110.66,23.03,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-07 15:23:32.000,-110.70999999999998,23.014,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-08 14:54:54.000,-111.34800000000001,22.324,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-10 14:11:49.000,-109.862,21.581,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-11 13:50:16.000,-109.65199999999999,21.376,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-11 15:31:33.000,-109.67700000000002,21.392,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-12 15:07:37.000,-109.32499999999999,21.76,"1",4,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-14 11:36:27.000,-108.959,21.968,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-15 11:22:19.000,-108.595,22.498,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-15 15:43:12.000,-108.768,22.634,"A",3,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-16 11:12:30.000,-108.815,23.08,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00838",2000-05-17 22:18:11.000,-108.60300000000001,23.269,"0",5,"argos-doppler-shift",
"1999CA-Bmu-00845",1999-10-10 22:25:38.000,-120.691,33.992,"B",2,"argos-doppler-shift",
"1999CA-Bmu-00849",1999-11-14 22:23:25.000,-111.78800000000001,17.209,"A",3,"argos-doppler-shift",
"1999CA-Bmu-01388",2000-06-26 02:36:17.000,-115.816,26.651,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-04 01:47:45.000,-138.688,30.369,"1",9,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-04 10:27:36.000,-120.41399999999999,34.053,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-04 13:53:24.000,-121.09100000000001,34.078,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-04 14:09:58.000,-120.561,33.861,"0",6,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-04 15:29:08.000,-120.03,34.071,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-04 21:54:57.000,-120.244,33.904,"0",6,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-05 13:44:45.000,-121.655,34.152,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-05 15:08:23.000,-120.482,34.097,"0",8,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-05 15:24:22.000,-120.412,33.9,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-05 21:43:13.000,-120.369,34.021,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-06 02:26:04.000,-120.631,33.987,"1",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-06 14:46:53.000,-120.512,34.294,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-06 15:04:29.000,-120.80200000000002,34.236,"0",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-07 02:04:50.000,-120.58499999999998,33.937,"0",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-07 02:21:32.000,-120.542,33.909,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-07 14:24:01.000,-120.541,33.97,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-07 14:40:29.000,-120.564,34.038,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-08 01:42:41.000,-120.583,33.996,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-08 02:01:12.000,-120.804,34.167,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-08 11:24:51.000,-120.548,34.033,"0",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-09 01:37:32.000,-120.63299999999998,34.023,"0",7,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-09 11:15:12.000,-120.537,33.884,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-09 15:21:43.000,-120.5,34.08,"0",7,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-10 14:55:19.000,-120.67700000000002,34.15,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-10 15:14:22.000,-120.781,34.811,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-11 02:16:19.000,-120.643,34.145,"0",7,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-11 10:50:30.000,-120.749,34.141,"0",7,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-11 14:34:43.000,-120.118,34.618,"0",6,"argos-doppler-shift",true
"1999CA-Bmu-02082",1999-10-11 14:49:15.000,-121.73000000000002,35.33,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-11 22:17:23.000,-120.685,34.216,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-12 01:53:56.000,-120.71800000000002,34.389,"Z",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-12 02:14:35.000,-123.297,35.011,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-12 22:03:23.000,-120.65199999999999,34.063,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-13 01:45:51.000,-120.24000000000001,33.95,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-14 15:08:30.000,-120.75,34.252,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-15 02:23:10.000,-121.083,33.954,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-15 14:44:37.000,-120.673,34.18,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-15 15:00:25.000,-120.207,33.962,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-16 02:01:53.000,-120.619,33.71,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-16 02:23:39.000,-121.239,34.01,"Z",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-16 14:23:33.000,-120.01600000000002,34.313,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-16 14:40:43.000,-120.388,34.094,"0",7,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-17 01:56:45.000,-120.49599999999998,34.179,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-17 11:24:04.000,-120.17099999999999,34.103,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-17 14:18:08.000,-120.37,34.104,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-18 01:36:12.000,-120.32499999999999,34.0,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-18 11:13:05.000,-120.26600000000002,34.238,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-18 13:56:54.000,-121.882,34.358,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-18 15:20:08.000,-120.22,34.132,"1",6,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-19 11:01:02.000,-120.237,34.14,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-19 13:30:15.000,-119.99000000000001,34.339,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-19 22:23:10.000,-120.303,34.068,"0",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-20 02:17:09.000,-120.356,34.125,"1",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-20 02:30:22.000,-120.382,34.094,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-20 14:33:40.000,-120.01400000000001,33.934,"1",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-20 14:53:02.000,-120.363,34.098,"0",5,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-21 02:13:41.000,-119.946,34.093,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-21 21:59:15.000,-120.208,34.309,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-22 01:50:13.000,-120.689,34.148,"A",3,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-22 14:06:09.000,-121.29399999999998,34.033,"0",4,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-23 13:44:50.000,-120.63499999999999,34.261,"1",6,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-23 15:09:36.000,-120.62,34.258,"B",2,"argos-doppler-shift",
"1999CA-Bmu-02082",1999-10-23 15:24:25.000,-120.642,34.276,"B",2,"argos-doppler-shift",
